Job Id,workplace,working_mode,salary,position,job_role_and_duties,requisite_skill,offer_details
2461264741628622,banjul gambia,part-time,83500.0,account executive,manage advertising campaigns for clients from planning to execution develop advertising strategies and creative concepts monitor campaign performance and provide insights advertising account executivean advertising account executive works in advertising agencies managing client accounts and overseeing the creation and execution of advertising campaigns,advertising and marketing knowledge client relationship management advertising campaign development budget management media planning and buying 5 to 9 years bca,health insurance retirement plans flexible work arrangements employee assistance programs eap bonuses and incentive programs
859585344961755,riyadh saudi arabia,contract,87000.0,financial analyst,assist clients with financial planning investment strategies and retirement planning conduct comprehensive financial assessments provide personalized financial advice and recommendations financial plannerfinancial planners help clients achieve their financial goals by providing personalized financial advice and investment strategies they assess clients financial situations develop financial plans and offer recommendations on savings investments and retirement planning,financial planning investment strategy retirement planning tax knowledge 2 to 11 years mtech,life and disability insurance stock options or equity grants employee recognition programs health insurance social and recreational activities
2851907400100136,"city of victoria hong kong sar, china",full-time,79500.0,supply chain manager,manage the transportation and distribution of goods optimize supply chain efficiency reduce costs and minimize delivery times monitor inventory levels and warehouse operations logistics managera logistics manager oversees the movement and storage of goods in a supply chain they plan implement and manage the efficient transportation and distribution of products,supply chain management inventory control transportation logistics vendor relations team leadership and management 1 to 8 years btech,health insurance retirement plans flexible work arrangements employee assistance programs eap bonuses and incentive programs
1913338430447830,nur-sultan kazakhstan,part-time,82500.0,data scientist,develop machine learning models and algorithms for data analysis and prediction preprocess and clean data for model training evaluate model performance and finetune parameters machine learning engineermachine learning engineers develop machine learning models and algorithms working on tasks like data preprocessing model training and deployment,machine learning algorithms python programming data preprocessing deep learning model evaluation 0 to 12 years phd,legal assistance bonuses and incentive programs wellness programs employee discounts retirement plans
347342210964031,port vila vanuatu,part-time,71500.0,key account manager,focus on strategic planning for key accounts identifying longterm goals and growth opportunities collaborate with crossfunctional teams to meet client needs monitor account performance and profitability strategic account managerstrategic account managers nurture relationships with key clients they develop account strategies address client needs and seek opportunities for business growth and expansion,account management client relationship sales strategy business development negotiation skills 2 to 8 years bba,employee referral programs financial counseling health and wellness facilities casual dress code flexible spending accounts fsas
99536904941894,kingstown st. vincent and the grenadines,full-time,88500.0,systems administrator,administer and optimize databases ensuring data availability and performance backup and restore databases implement database security and access controls database administratordatabase administrators manage databases ensuring data integrity security and efficient performance they design implement and maintain databases while troubleshooting issues,database management systems eg mysql oracle sql server data security database tuning and optimization backup and recovery 1 to 14 years mtech,transportation benefits professional development bonuses and incentive programs profitsharing employee discounts
637933783421063,minsk belarus,full-time,78000.0,landscape designer,focus on environmentally friendly and sustainable landscape design practices incorporate native plants rainwater harvesting and ecological principles educate clients on sustainable landscaping benefits sustainable landscape specialistsustainable landscape specialists focus on creating environmentally friendly and sustainable landscapes they incorporate ecofriendly practices native plants and water conservation techniques into landscape design and maintenance,sustainable landscape design native plant selection water conservation soil health green building practices leed certification 5 to 9 years bcom,childcare assistance paid time off pto relocation assistance flexible work arrangements professional development
2724657039745538,abu dhabi uae,full-time,80000.0,sem specialist,manage paid advertising campaigns on various platforms including social media and display networks create ad creatives and targeting strategies monitor ad spend and roi paid advertising specialistpaid advertising specialists manage paid advertising campaigns they use platforms like google ads and social media advertising to reach target audiences and achieve marketing goals,google ads management ppc campaign optimization keyword research ad copywriting ab testing conversion tracking 4 to 10 years phd,transportation benefits professional development bonuses and incentive programs profitsharing employee discounts
2130327036091902,pristina kosovo,temporary,83500.0,legal counsel,protect and manage intellectual property rights trademarks patents and copyrights conduct ip due diligence and trademark searches handle ip disputes and enforcement intellectual property lawyeran intellectual property lawyer specializes in protecting and managing intellectual property rights including patents trademarks and copyrights they provide legal advice handle trademark registration patent applications and enforce ip rights,intellectual property law trademark and patent law copyright law ip portfolio management litigation and dispute resolution 5 to 8 years mcom,casual dress code social and recreational activities employee referral programs health and wellness facilities life and disability insurance
1460439043239825,"palikir micronesia, fed. sts.",full-time,94500.0,executive assistant,provide highlevel administrative support to executives including calendar management and travel arrangements prepare reports presentations and correspondence act as a gatekeeper and handle confidential information personal assistanta personal assistant provides administrative support to individuals or executives their duties include managing schedules arranging meetings handling correspondence and performing various tasks to enhance efficiency,organizational and time management skills calendar and appointment management communication and correspondence travel coordination discretion and confidentiality 4 to 14 years bba,tuition reimbursement stock options or equity grants parental leave wellness programs childcare assistance
2972842031608212,praia cabo verde,intern,89500.0,hr generalist,assist with recruitment activities including posting job openings coordinating interviews and managing applicant data ensure a positive candidate experience maintain recruitment records and metrics hr coordinatorhr coordinators assist in hr functions such as recruitment onboarding and employee record maintenance they often handle administrative tasks organize training programs and provide support to the hr department in various ways,human resources recruitment employee onboarding hris hr information systems record keeping communication skills 2 to 9 years mcom,employee assistance programs eap tuition reimbursement profitsharing transportation benefits parental leave
1297424534147220,sanaa yemen,contract,79500.0,administrative assistant,provide highlevel administrative support to executives including managing schedules and communications coordinate meetings and travel arrangements handle confidential information with discretion executive assistantsupport highlevel executives by managing schedules coordinating meetings and handling various administrative tasks,calendar management travel coordination meeting scheduling correspondence and communication office organization confidentiality time management problemsolving attention to detail communication skills technology proficiency eg ms office 0 to 12 years mtech,employee referral programs financial counseling health and wellness facilities casual dress code flexible spending accounts fsas
51350398137835,djibouti (city) djibouti,part-time,92000.0,tax consultant,specialize in international tax law and crossborder tax issues provide guidance on international tax planning and transfer pricing ensure compliance with global tax regulations international tax consultantan international tax consultant focuses on tax matters related to international business operations ensuring compliance with global tax laws and optimizing tax structures,international tax law knowledge transfer pricing crossborder tax planning tax treaties and agreements foreign tax credits international tax compliance transfer pricing documentation multinational tax strategies client relationship management communication skills tax software proficiency 0 to 14 years btech,childcare assistance paid time off pto relocation assistance flexible work arrangements professional development
660363853768149,brazzaville republic of congo,part-time,74000.0,supply chain analyst,analyze and optimize logistics and supply chain processes including transportation and warehousing monitor inventory levels and track shipments identify costsaving opportunities logistics analysta logistics analyst analyzes and optimizes logistics and supply chain operations identifying costsaving opportunities improving transportation efficiency and enhancing supply chain performance,supply chain analysis data analytics inventory management transportation planning problemsolving 5 to 15 years mtech,health insurance retirement plans paid time off pto flexible work arrangements employee assistance programs eap
1703267671583541,dushanbe tajikistan,full-time,96500.0,project manager,plan and oversee it projects manage project teams and ensure successful project delivery within scope time and budget define project objectives and requirements monitor project progress and risks it project managerit project managers plan execute and oversee it projects they define project scope allocate resources manage budgets and ensure projects are delivered on time and within scope they also communicate project status and risks to stakeholders,project management team leadership risk management budgeting communication skills 0 to 8 years bba,transportation benefits professional development bonuses and incentive programs profitsharing employee discounts
847878475980010,sri jayawardenepura kotte sri lanka,full-time,79000.0,interior designer,design and optimize interior spaces for commercial and public use such as offices restaurants and retail stores collaborate with architects and contractors ensure compliance with building codes and regulations commercial interior designera commercial interior designer focuses on designing interior spaces for businesses and commercial properties they optimize layouts for productivity and aesthetics,commercial interior design workplace ergonomics building codes and regulations knowledge sustainable design principles autocad and revit proficiency 5 to 15 years ba,casual dress code social and recreational activities employee referral programs health and wellness facilities life and disability insurance
391072717817663,tirana albania,contract,72500.0,network engineer,design configure and optimize wireless networks ensuring reliable and secure wireless connectivity troubleshoot wireless network issues plan and implement wireless network upgrades wireless network engineerwireless network engineers design implement and maintain wireless network solutions they optimize wireless connectivity troubleshoot issues and ensure reliable and secure wireless communications,wireless network design and architecture wifi standards and protocols rf radio frequency planning and optimization wireless security protocols troubleshooting wireless network issues 1 to 9 years bcom,flexible spending accounts fsas relocation assistance legal assistance employee recognition programs financial counseling
1422488407756278,conakry guinea,temporary,89000.0,sales associate,assist customers in retail stores answer questions and provide product information process sales transactions and handle customer inquiries and returns maintain store displays and merchandising retail sales associatea retail sales associate assists customers in retail environments helping them find products providing product information and ensuring a positive shopping experience,customer service sales techniques product knowledge cash handling communication skills 2 to 9 years mcom,health insurance retirement plans flexible work arrangements employee assistance programs eap bonuses and incentive programs
2814278757943606,bissau guinea-bissau,intern,95500.0,procurement manager,develop sourcing strategies and manage supplier relationships negotiate contracts and terms optimize procurement processes and costs strategic sourcing managerdevelop and execute sourcing strategies to procure goods and services negotiate contracts and manage supplier relationships,strategic sourcing strategies supplier evaluation and selection negotiation skills vendor management cost analysis supply chain management contract management problemsolving attention to detail communication skills strategic thinking 3 to 15 years mcom,employee referral programs financial counseling health and wellness facilities casual dress code flexible spending accounts fsas
1575274862273147,torshavn faroe islands,part-time,77000.0,nurse manager,manage clinical nursing teams in hospitals or medical facilities supervise patient care and treatment plans monitor patient outcomes and quality of care clinical nurse managerclinical nurse managers lead and supervise nursing staff in clinical settings they coordinate patient care manage resources and support nursing teams in providing safe and effective patient treatment,clinical nursing patient assessment care planning staff development healthcare protocols communication skills problemsolving abilities 4 to 15 years bcom,tuition reimbursement stock options or equity grants parental leave wellness programs childcare assistance
3001328395156397,ulaanbaatar mongolia,contract,86000.0,front-end developer,ensure web accessibility for all users including those with disabilities implement wcag guidelines and accessibility features conduct accessibility testing and remediation accessibility developeran accessibility developer focuses on making digital products and websites accessible to individuals with disabilities ensuring compliance with accessibility standards,web accessibility standards eg wcag assistive technologies accessibility testing tools html and css for accessibility aria accessible rich internet applications user experience ux for accessibility usability testing with individuals with disabilities collaboration attention to detail 3 to 13 years btech,employee referral programs financial counseling health and wellness facilities casual dress code flexible spending accounts fsas
3035843946644258,panama city panama,intern,79000.0,veterinarian,specialize in the care and treatment of horses and other equine species perform health assessments dental care and surgical procedures for horses advise horse owners on nutrition and wellness equine veterinarianan equine veterinarian specializes in the health and wellbeing of horses they diagnose and treat equine illnesses perform surgeries and provide preventive care for horses,equine veterinary medicine horse anatomy and physiology lameness evaluation equine surgery dentistry for horses emergency equine care equine reproductive health compassion and empathy client communication problemsolving attention to detail 3 to 13 years bca,employee referral programs financial counseling health and wellness facilities casual dress code flexible spending accounts fsas
3011397317602206,lisbon portugal,full-time,92000.0,purchasing agent,manage inventory levels track stock and optimize inventory processes ensure stock availability and minimize carrying costs conduct inventory audits and reconcile discrepancies inventory manageran inventory manager oversees inventory levels coordinates stock movements and optimizes inventory control procedures to ensure efficient stock management and product availability,inventory control demand forecasting supply chain management data analysis warehouse management 0 to 8 years bca,employee referral programs financial counseling health and wellness facilities casual dress code flexible spending accounts fsas
1838768871017123,abuja nigeria,part-time,71000.0,ux/ui designer,create visually appealing user interfaces ui that align with brand aesthetics and enhance user engagement design interface elements and interactive components ensure ui consistency across digital platforms user interface designeruser interface designers focus on the visual and interactive aspects of digital interfaces they design layouts buttons and other elements to ensure a cohesive and visually appealing user interface,ui design principles and best practices graphic design tools eg adobe photoshop illustrator typography and color theory visual design and layout responsive design 2 to 8 years ba,employee assistance programs eap tuition reimbursement profitsharing transportation benefits parental leave
936469739986790,bern switzerland,full-time,88500.0,marketing coordinator,assist in the development and execution of marketing campaigns and strategies create marketing collateral and content monitor and report on marketing performance metrics marketing specialistmarketing specialists develop and implement marketing campaigns analyze market trends and promote products or services to target audiences,market research and analysis content creation and copywriting social media management seo and digital marketing marketing automation tools proficiency 5 to 14 years mba,legal assistance bonuses and incentive programs wellness programs employee discounts retirement plans
2918546982642427,mogadishu somalia,temporary,87500.0,environmental consultant,assess the environmental impact of projects and developments conduct environmental impact assessments eias and provide mitigation recommendations collaborate with project teams and regulators environmental impact analystenvironmental impact analysts assess the environmental consequences of projects or activities they conduct studies analyze data and provide recommendations to minimize adverse environmental effects and promote sustainable practices,environmental impact analysis data collection and analysis environmental regulations reporting gis geographic information systems technical writing 3 to 9 years mcom,legal assistance bonuses and incentive programs wellness programs employee discounts retirement plans
1086852202709959,phnom penh cambodia,temporary,90500.0,accountant,investigate financial discrepancies analyze financial data for fraud and provide expert testimony in legal cases perform forensic audits and fraud detection collaborate with law enforcement and legal teams forensic accountantforensic accountants investigate financial discrepancies and fraud they analyze financial documents track financial transactions and provide expert testimony in legal proceedings they play a critical role in detecting and preventing financial fraud,forensic accounting fraud detection legal knowledge investigative skills 3 to 11 years mcom,life and disability insurance stock options or equity grants employee recognition programs health insurance social and recreational activities
194236447494610,canberra australia,part-time,81000.0,ux/ui designer,create visually appealing user interfaces ui that align with brand aesthetics and enhance user engagement design interface elements and interactive components ensure ui consistency across digital platforms user interface designeruser interface designers focus on the visual and interactive aspects of digital interfaces they design layouts buttons and other elements to ensure a cohesive and visually appealing user interface,ui design principles and best practices graphic design tools eg adobe photoshop illustrator typography and color theory visual design and layout responsive design 2 to 12 years bba,employee assistance programs eap tuition reimbursement profitsharing transportation benefits parental leave
685020705690560,ashgabat turkmenistan,intern,87000.0,substance abuse counselor,offer ongoing support and guidance to individuals in recovery assist with relapse prevention strategies and coping skills foster a supportive and empathetic relationship recovery coacha recovery coach offers guidance and support to individuals in addiction recovery aiding in their journey toward sobriety and helping them build a stable and fulfilling life,addiction recovery support motivational interviewing relapse prevention strategies 2 to 10 years mtech,flexible spending accounts fsas relocation assistance legal assistance employee recognition programs financial counseling
2989646555976469,suva fiji,part-time,73500.0,network technician,focus on network security implementing measures to protect against cyber threats monitor network traffic for anomalies and security breaches conduct security audits and recommend improvements network security specialistnetwork security specialists focus on network security they implement security measures monitor for threats and respond to security incidents to protect network integrity,network security cybersecurity intrusion detection security analysis firewall management 4 to 10 years mca,childcare assistance paid time off pto relocation assistance flexible work arrangements professional development
2140666985482012,conakry guinea,part-time,71000.0,network technician,provide technical support for network issues resolving connectivity and configuration problems collaborate with endusers to troubleshoot networkrelated challenges document network configurations and issues network support specialistnetwork support specialists provide technical support for computer networks they troubleshoot issues maintain network infrastructure and ensure reliable network performance,network troubleshooting it support network configuration technical knowledge problemsolving 2 to 12 years mca,transportation benefits professional development bonuses and incentive programs profitsharing employee discounts
644876978819069,monaco monaco,contract,95000.0,aerospace engineer,specialize in avionics systems including navigation and communication systems develop avionics software and ensure system functionality perform system testing and troubleshooting avionics engineeravionics engineers focus on aircraft electronic systems they design and maintain avionics systems such as communication navigation and instrumentation for safe flight operations,avionics systems electronic warfare systems radar systems aircraft communication systems system integration testing and validation 5 to 12 years bca,flexible spending accounts fsas relocation assistance legal assistance employee recognition programs financial counseling
705046161565096,antananarivo madagascar,part-time,75000.0,brand manager,develop brand strategies positioning and messaging to drive brand awareness and loyalty conduct market research and competitor analysis collaborate with creative teams on branding materials brand strategista brand strategist develops strategies to build and strengthen a companys brand identity they research market trends and consumer preferences to guide branding decisions,brand strategy development market research and analysis competitive analysis brand positioning and messaging creative direction and collaboration 4 to 9 years btech,casual dress code social and recreational activities employee referral programs health and wellness facilities life and disability insurance
2702819608048486,naypyidaw myanmar,part-time,86500.0,network engineer,manage and maintain computer networks troubleshoot network issues and ensure network availability and performance implement network security measures and policies monitor network traffic and optimize performance network administratornetwork administrators manage an organizations computer networks they configure monitor and maintain network infrastructure ensuring optimal performance and security,network management troubleshooting network security it certifications eg ccna 3 to 14 years bca,employee referral programs financial counseling health and wellness facilities casual dress code flexible spending accounts fsas
2698145373060425,thimphu bhutan,part-time,91500.0,electrical engineer,design and analyze electrical power systems including transmission and distribution networks perform load flow analysis and ensure grid reliability implement energy efficiency solutions power systems engineerpower systems engineers design and maintain electrical power systems they work on generation transmission and distribution of electrical power focusing on safety and efficiency,electrical engineering power system analysis renewable energy systems control systems safety regulations 0 to 11 years mca,casual dress code social and recreational activities employee referral programs health and wellness facilities life and disability insurance
2406653675033359,georgetown guyana,full-time,94500.0,procurement manager,analyze procurement data and trends to support decisionmaking conduct supplier evaluations and performance assessments assist in procurement planning and forecasting procurement analystanalyze procurement data identify costsaving opportunities and support the procurement process,procurement processes vendor assessment contract negotiation purchase order management spend analysis market research supplier relationship management data analysis problemsolving attention to detail communication skills financial acumen 3 to 14 years bca,casual dress code social and recreational activities employee referral programs health and wellness facilities life and disability insurance
2157654378793930,"washington, d.c. usa",contract,79500.0,network security specialist,work in soc teams to monitor and respond to security incidents investigate and analyze security alerts and incidents maintain security documentation and incident reports security operations center soc analystsoc analysts work in security operations centers they monitor and respond to security incidents analyze threats and implement security protocols to protect an organizations assets,soc operations security incident response threat detection log analysis security tools eg idsips security alerts triage 5 to 14 years bca,health insurance retirement plans paid time off pto flexible work arrangements employee assistance programs eap
2956635058854996,riga latvia,contract,90500.0,brand ambassador,demonstrate and showcase products at retail locations or events highlight product features and benefits to attract potential customers answer questions and encourage product trials product demonstratorproduct demonstrators showcase products to potential customers they explain features answer questions and help customers make informed purchase decisions,product knowledge demonstrating skills sales techniques customer engagement communication skills 4 to 14 years mcom,health insurance retirement plans flexible work arrangements employee assistance programs eap bonuses and incentive programs
3089330826835384,islamabad pakistan,full-time,87500.0,software engineer,design and implement user interfaces for web applications using html css and javascript collaborate with ux designers to ensure a userfriendly experience optimize applications for speed and responsiveness frontend developera frontend developer is responsible for designing and implementing user interfaces for web applications they collaborate with designers to create visually appealing and responsive web pages ensuring a seamless user experience across different devices and browsers,proficiency in html css and javascript experience with frontend frameworks like react angular or vuejs responsive web design crossbrowser compatibility version control eg git frontend performance optimization 0 to 15 years bba,employee assistance programs eap tuition reimbursement profitsharing transportation benefits parental leave
1235383477356168,port vila vanuatu,temporary,85000.0,ux/ui designer,design and improve user experiences ux by creating intuitive and userfriendly interfaces for websites and applications conduct user research and usability testing collaborate with stakeholders to gather and incorporate feedback user experience designeruser experience designers create intuitive and userfriendly digital interfaces they conduct user research design prototypes and work to enhance the overall user experience of websites and applications,usercentered design principles uxui design tools eg sketch adobe xd wireframing and prototyping usability testing and user research information architecture and user flows 5 to 12 years bba,flexible spending accounts fsas relocation assistance legal assistance employee recognition programs financial counseling
615364894231202,hagatna guam,intern,76000.0,software tester,test software applications and systems to identify defects and ensure quality create test plans test cases and test scripts collaborate with development teams to resolve issues quality assurance analysta quality assurance analyst tests software and products to ensure they meet quality standards they identify defects report issues and work with development teams to resolve problems,quality assurance processes testing methodologies eg manual automated bug tracking and reporting test case development regression testing 4 to 8 years mtech,casual dress code social and recreational activities employee referral programs health and wellness facilities life and disability insurance
983223421100676,bamako mali,full-time,83000.0,systems analyst,focus on improving business processes through technology solutions conduct business process modeling and workflow analysis facilitate communication between business and it stakeholders business systems analysta business systems analyst analyzes business processes and requirements recommends technology solutions and bridges the gap between business objectives and it systems,business systems analysis requirements gathering process improvement 4 to 8 years ba,health insurance retirement plans paid time off pto flexible work arrangements employee assistance programs eap
3023772864070905,luxembourg luxembourg,full-time,69000.0,web designer,create visually appealing and responsive web designs using html css and javascript ensure crossbrowser compatibility optimize web performance and page load times frontend web designerfrontend web designers create the visual elements and user interfaces of websites they use html css and javascript to design responsive userfriendly web pages ensuring a seamless and visually appealing online experience,frontend web development htmlcss responsive design user interface ui design adobe creative suite collaboration skills 5 to 13 years bca,flexible spending accounts fsas relocation assistance legal assistance employee recognition programs financial counseling
426636497704178,"palikir micronesia, fed. sts.",full-time,78500.0,event coordinator,specialize in planning and managing corporate events including meetings seminars and trade shows handle event marketing and branding oversee event registration and attendee experience corporate event coordinatorcoordinate corporate events conferences and meetings handle logistics and ensure a seamless experience for attendees,corporate event planning corporate branding and messaging speaker and entertainment booking audiovisual production team coordination crisis management budgeting and financial management client communication creativity problemsolving attention to detail 0 to 11 years bba,childcare assistance paid time off pto relocation assistance flexible work arrangements professional development
2202363820573227,tunis tunisia,temporary,86500.0,project manager,oversee construction projects including budgeting scheduling and coordination of subcontractors ensure compliance with safety regulations communicate project status to stakeholders construction project managerthe construction project manager oversees and manages construction projects ensuring they are completed on time and within budget they coordinate with contractors architects and other stakeholders to ensure successful project delivery,construction management budgeting contract negotiation safety regulations 0 to 13 years ba,employee referral programs financial counseling health and wellness facilities casual dress code flexible spending accounts fsas
2180380146839588,yaounde cameroon,contract,97000.0,content writer,write technical documentation user manuals and instructional guides translate complex technical information into userfriendly content collaborate with subject matter experts and engineers technical writertechnical writers specialize in creating userfriendly documentation and manuals for technical products and services they translate complex technical information into accessible understandable content,technical documentation technical knowledge writing skills editing user manuals 4 to 13 years mba,childcare assistance paid time off pto relocation assistance flexible work arrangements professional development
1264263584911171,guatemala city guatemala,part-time,75500.0,social media manager,develop and implement social media strategies to increase brand awareness and engagement create and curate content for various social media platforms monitor social media metrics and analyze performance social media strategistsocial media strategists develop and execute social media strategies to achieve marketing goals they analyze social media trends create content calendars and measure the effectiveness of social media campaigns,social media marketing strategy development content planning and creation social media advertising and targeting datadriven decisionmaking social media trends and platform updates 3 to 8 years bba,flexible spending accounts fsas relocation assistance legal assistance employee recognition programs financial counseling
1503209193373656,the city of hamilton bermuda,temporary,93000.0,operations manager,manage the supply chain process including procurement inventory management and logistics optimize supply chain operations for costeffectiveness and timely delivery monitor supplier performance and relationships supply chain managersupply chain managers manage the endtoend supply chain process from procurement to distribution they optimize logistics reduce costs and ensure the efficient flow of products or services to meet customer demand,supply chain logistics and management inventory control and procurement supplier relationship management data analysis and forecasting risk assessment and mitigation 3 to 13 years bba,flexible spending accounts fsas relocation assistance legal assistance employee recognition programs financial counseling
2688992236262533,tbilisi georgia,contract,90000.0,account executive,identify and pursue sales opportunities with new and existing clients build and maintain client relationships meet or exceed sales targets and quotas sales account executivea sales account executive is responsible for acquiring and managing business accounts they identify sales opportunities negotiate contracts and meet revenue targets,sales strategies and tactics account management relationship building sales forecasting industry and product knowledge 4 to 13 years bba,employee referral programs financial counseling health and wellness facilities casual dress code flexible spending accounts fsas
943269015196631,wellington new zealand,contract,92000.0,civil engineer,plan and design transportation systems including roads bridges and transit systems conduct traffic studies and environmental impact assessments manage transportation infrastructure projects transportation engineera transportation engineer plans and designs transportation systems including roads highways and public transit they aim to improve transportation efficiency and safety,transportation engineering traffic analysis and planning civil engineering software eg microstation autocad civil 3d roadway design public transportation knowledge 2 to 11 years bba,tuition reimbursement stock options or equity grants parental leave wellness programs childcare assistance
468080283653287,tunis tunisia,full-time,75500.0,physician assistant,provide primary healthcare services including diagnosing and treating common medical conditions conduct physical examinations and order diagnostic tests educate patients on health and wellness primary care physician assistantprovide medical care under the supervision of physicians conduct examinations diagnose and treat patients,medical knowledge and clinical skills patient care and assessment communication and empathy 1 to 13 years mba,health insurance retirement plans paid time off pto flexible work arrangements employee assistance programs eap
651735380125570,sanaa yemen,temporary,88500.0,interior designer,plan and design interiors for residential spaces considering aesthetics and functionality select furniture materials and color schemes create design concepts and layout plans residential interior designera residential interior designer plans and designs interior spaces in homes they select furnishings colors and layouts to create functional and aesthetically pleasing environments,residential interior design space planning color theory and selection furniture and materials selection 3d modeling and rendering 3 to 13 years bba,employee assistance programs eap tuition reimbursement profitsharing transportation benefits parental leave
494408403967059,prague czech republic,temporary,83500.0,customer support specialist,build and maintain strong customer relationships ensuring customer satisfaction and retention identify opportunities to upsell or crosssell products or services gather and relay customer feedback to improve products customer success managercustomer success managers focus on ensuring customer satisfaction and retention they build relationships with clients understand their needs and work to maximize the value customers receive from products or services ultimately driving customer success and loyalty,customer relationship management onboarding and training customer feedback analysis retention strategies crossselling and upselling strong communication and empathy customer advocacy 3 to 8 years mtech,legal assistance bonuses and incentive programs wellness programs employee discounts retirement plans
240436574406288,windhoek namibia,temporary,74000.0,occupational therapist,focus on older adults helping them regain independence and adapt to agerelated challenges conduct assessments and recommend assistive devices enhance quality of life through therapy interventions geriatric occupational therapista geriatric occupational therapist works with elderly individuals to address agerelated health issues and maintain independence and quality of life,geriatric assessment and evaluation geriatricspecific occupational therapy techniques agingrelated conditions eg dementia arthritis fall prevention strategies care coordination with healthcare teams assistive technology for seniors patient advocacy empathy and compassion communication skills 4 to 14 years ba,legal assistance bonuses and incentive programs wellness programs employee discounts retirement plans
2420628004141923,valletta malta,part-time,82500.0,systems analyst,analyze business systems processes and requirements to identify it solutions develop system specifications and requirements documents collaborate with it teams to implement solutions it analystan it analyst assesses and analyzes it systems identifying areas for improvement implementing technology solutions and providing technical support to users and departments,it systems analysis troubleshooting it support and documentation 3 to 9 years bca,transportation benefits professional development bonuses and incentive programs profitsharing employee discounts
2942001038542859,dodoma tanzania,full-time,81500.0,customer service manager,oversee the customer support team including hiring training and performance management set and monitor customer service kpis and targets handle escalated customer issues and resolutions customer support managercustomer support managers oversee a team of customer support representatives they set performance goals resolve complex customer issues and develop strategies to improve customer satisfaction and the efficiency of support operations,customer support team leadership customer satisfaction issue resolution performance metrics training and development 3 to 8 years bcom,life and disability insurance stock options or equity grants employee recognition programs health insurance social and recreational activities
2037913842978864,bridgetown barbados,part-time,83000.0,pediatrician,perform surgical procedures on pediatric patients including congenital abnormalities and injuries coordinate preoperative and postoperative care ensure the wellbeing and recovery of young patients pediatric surgeonpediatric surgeons specialize in performing surgical procedures on children including infants and adolescents they diagnose surgical conditions perform surgeries and collaborate with other healthcare professionals to ensure the best outcomes,pediatric surgery surgical procedures for children operating room protocols patient care surgical techniques pediatric anesthesia 0 to 12 years mba,legal assistance bonuses and incentive programs wellness programs employee discounts retirement plans
738544414821618,muscat oman,part-time,74000.0,network engineer,manage and maintain computer networks troubleshoot network issues and ensure network availability and performance implement network security measures and policies monitor network traffic and optimize performance network administratornetwork administrators manage an organizations computer networks they configure monitor and maintain network infrastructure ensuring optimal performance and security,network management troubleshooting network security it certifications eg ccna 2 to 11 years mtech,legal assistance bonuses and incentive programs wellness programs employee discounts retirement plans
1708794838623862,dushanbe tajikistan,full-time,77500.0,procurement specialist,manage procurement processes vendor relationships and supplier negotiations develop procurement strategies and costsaving initiatives ensure timely delivery of goods and services procurement managerprocurement managers oversee procurement processes managing vendor relationships negotiating contracts and ensuring costeffective purchasing of goods and services,procurement strategies supplier management negotiation cost analysis supply chain management 3 to 10 years phd,casual dress code social and recreational activities employee referral programs health and wellness facilities life and disability insurance
780895392392074,"tehran iran, islamic rep.",intern,67500.0,hr generalist,assist with recruitment activities including posting job openings coordinating interviews and managing applicant data ensure a positive candidate experience maintain recruitment records and metrics hr coordinatorhr coordinators assist in hr functions such as recruitment onboarding and employee record maintenance they often handle administrative tasks organize training programs and provide support to the hr department in various ways,human resources recruitment employee onboarding hris hr information systems record keeping communication skills 2 to 15 years mba,legal assistance bonuses and incentive programs wellness programs employee discounts retirement plans
1935714910957224,baku azerbaijan,intern,80500.0,brand ambassador,build and maintain a strong social media presence and following create and share content related to the brand collaborate with brands for sponsored posts and partnerships social media influencersocial media influencers use their online presence to promote brands or products they create engaging content and collaborate with companies to reach a wider audience,social media management content creation audience engagement marketing strategy communication skills 4 to 10 years mtech,childcare assistance paid time off pto relocation assistance flexible work arrangements professional development
